date,amps(A),temp(F),dewpoint(F),humidity(%),wind,speed(mph),gust(mph),pressure(in),precip_rate(in),precip_accum(in)
2013-02-11 19:40:00,206.42,9,3.5,78,ESE,20,20,28.86,0,0
2013-02-11 19:45:00,206.07,9.2,3.4,77,SE,18,21,28.85,0,0
2013-02-11 19:50:00,204.12,9.5,3.5,76,ESE,19,19,28.85,0,0
2013-02-11 19:59:00,198.45,10,3.9,76,ESE,21,26,28.84,0,0
2013-02-11 20:04:00,205.81,10,3.7,75,ESE,22,28,28.84,0,0
2013-02-11 20:09:00,199.52,10,4.2,77,SE,22,22,28.84,0,0
2013-02-11 20:14:00,199.69,10.2,4.4,77,ESE,23,28,28.83,0,0
2013-02-11 20:24:00,197,10.4,4.3,76,ESE,21,22,28.83,0,0
2013-02-11 20:34:00,200.01,10.4,4.6,77,East,20,21,28.84,0,0
2013-02-11 20:39:00,197.58,10.4,4.9,78,ESE,18,18,28.84,0,0
2013-02-11 20:45:00,199.81,10.7,5.2,78,ENE,15,18,28.84,0,0
2013-02-11 20:50:00,198.43,11.1,6.1,80,East,13,20,28.84,0,0
2013-02-11 21:00:00,200.34,11.6,6.6,80,NE,12,12,28.84,0,0
2013-02-11 21:05:00,189.51,12.1,5.7,75,ENE,12,12,28.84,0,0
2013-02-11 21:15:00,188.2,11.4,5,75,ENE,16,17,28.83,0,0
2013-02-11 21:20:00,194.81,11.6,5.8,77,ENE,12,16,28.83,0,0
2013-02-11 21:30:00,187.41,11.7,6.7,80,East,11,12,28.82,0,0
2013-02-11 21:40:00,187.99,12.4,7.1,79,East,13,13,28.82,0,0
2013-02-11 21:45:00,188.02,12.9,8.2,81,ESE,13,13,28.81,0,0
2013-02-11 21:55:00,183.99,12.9,8.2,81,ENE,12,12,28.81,0,0
2013-02-11 22:00:00,186.01,12.9,8.4,82,ENE,11,11,28.8,0,0
2013-02-11 22:10:00,180.94,13.6,9.1,82,East,12,12,28.8,0,0
2013-02-11 22:15:00,178.96,14.3,10.4,84,ESE,10,12,28.8,0,0
2013-02-11 22:25:00,181.58,14.8,10,81,ESE,11,11,28.8,0,0
2013-02-11 22:30:00,180.34,14.9,10.1,81,ESE,14,16,28.79,0,0
2013-02-11 22:40:00,181.22,15.6,10.2,79,ESE,16,18,28.79,0,0
2013-02-11 22:45:00,180.25,15.4,10.3,80,ESE,16,18,28.79,0,0
2013-02-11 22:50:00,179.75,14.9,9.6,79,East,15,20,28.79,0,0
2013-02-11 23:00:00,177.06,14.4,9.6,81,ESE,15,24,28.78,0,0
2013-02-11 23:10:00,177.58,15.1,9.8,79,East,14,14,28.78,0,0
2013-02-11 23:20:00,178.12,15.2,10.4,81,SE,15,19,28.78,0,0
2013-02-11 23:25:00,170.2,15.2,10.4,81,East,14,19,28.78,0,0
2013-02-11 23:35:00,170.78,15.4,10.3,80,SE,16,18,28.77,0,0
2013-02-11 23:40:00,172.45,15.4,10.1,79,ESE,16,20,28.77,0,0
2013-02-11 23:50:00,169.81,15.6,10.5,80,SE,19,19,28.77,0,0
2013-02-12 00:00:00,166.72,-1.8,-7.3,77,WSW,5,5,29.34,0,0
2013-02-12 00:10:00,166.93,-1.6,-7.1,77,West,6,8,29.34,0,0
2013-02-12 00:20:00,162.53,-1.2,-6.9,76,WSW,7,7,29.35,0,0
2013-02-12 00:30:00,160.1,-0.8,-6.5,76,SW,8,8,29.36,0,0
2013-02-12 00:35:00,164.11,-0.8,-6.5,76,SW,6,8,29.36,0,0
2013-02-12 00:45:00,161.36,-1,-6.7,76,SW,7,12,29.37,0,0
2013-02-12 00:55:00,158.07,-2.4,-8.1,76,SW,7,8,29.37,0,0
2013-02-12 01:05:00,156.57,-3.5,-9.2,76,SW,6,7,29.38,0,0
2013-02-12 01:15:00,155.88,-3.9,-9.3,77,SW,5,5,29.39,0,0
2013-02-12 01:20:00,156.51,-3.9,-9.3,77,WSW,5,5,29.39,0,0
2013-02-12 01:30:00,159.46,-3.7,-9.4,76,SW,6,6,29.4,0,0
2013-02-12 01:35:00,161.89,-3.9,-9.6,76,SW,5,6,29.4,0,0
2013-02-12 01:45:00,153.85,-3.9,-9.3,77,SW,5,6,29.41,0,0
2013-02-12 01:50:00,150.75,-3.9,-9.8,75,SW,5,5,29.41,0,0
2013-02-12 02:00:00,154.51,-5,-11.2,74,SW,5,5,29.42,0,0
2013-02-12 02:10:00,155.83,-8.4,-14.7,73,SW,2,2,29.42,0,0
2013-02-12 02:20:00,151.8,-9.3,-15.3,74,SW,1,1,29.43,0,0
2013-02-12 02:30:00,153.17,-9.1,-14.6,76,SW,1,3,29.44,0,0
2013-02-12 02:40:00,151.62,-9.1,-14.9,75,SW,3,3,29.44,0,0
2013-02-12 02:50:00,150.21,-10,-16,74,SW,1,2,29.44,0,0
2013-02-12 03:00:00,149.32,-10.5,-16.2,75,SW,1,1,29.45,0,0
2013-02-12 03:10:00,152.54,-10.7,-16.4,75,SW,1,2,29.45,0,0
2013-02-12 03:20:00,151.62,-11,-17,74,SW,1,1,29.45,0,0
2013-02-12 03:25:00,150.89,-10.7,-16.4,75,SW,1,1,29.45,0,0
2013-02-12 03:30:00,151.14,-11.2,-16.9,75,SW,1,1,29.46,0,0
2013-02-12 03:40:00,150.14,-10.7,-16.4,75,SW,1,2,29.46,0,0
2013-02-12 03:50:00,149.93,-11.2,-17.2,74,SSW,2,2,29.46,0,0
2013-02-12 04:00:00,148.46,-11.7,-17.7,74,SSW,0,0,29.47,0,0
2013-02-12 04:10:00,148.13,-13,-19.2,73,SSW,0,1,29.47,0,0
2013-02-12 04:20:00,151.8,-11.5,-17,76,SSW,2,2,29.48,0,0
2013-02-12 04:30:00,147.29,-12.8,-18.5,75,SSW,1,1,29.48,0,0
2013-02-12 04:40:00,146.91,-13.8,-20,73,SSW,0,0,29.48,0,0
2013-02-12 04:45:00,146.15,-14.8,-21.2,72,SSW,0,1,29.48,0,0
2013-02-12 04:55:00,145.85,-14.6,-20.5,74,SSW,1,1,29.48,0,0
2013-02-12 05:05:00,156.03,-14.6,-20.7,73,SSW,1,1,29.48,0,0
2013-02-12 05:10:00,151.08,-14,-19.9,74,SSW,1,2,29.48,0,0
2013-02-12 05:20:00,152.85,-13.8,-19.7,74,SSW,1,2,29.49,0,0
2013-02-12 05:30:00,155.02,-12.8,-19,73,SSE,1,1,29.49,0,0
2013-02-12 05:40:00,150.39,-16.1,-22.7,71,SSE,1,1,29.49,0,0
2013-02-12 05:50:00,151.03,-16.4,-22.7,72,SSE,0,0,29.49,0,0
2013-02-12 06:00:00,156.55,-16.6,-22.9,72,SSE,1,1,29.5,0,0
2013-02-12 06:05:00,158.84,-16.6,-22.9,72,SSE,1,1,29.5,0,0
2013-02-12 06:15:00,159.5,-16.9,-23.2,72,SSE,0,0,29.5,0,0
2013-02-12 06:25:00,153.36,-15.1,-21.2,73,SSE,1,3,29.5,0,0
2013-02-12 06:35:00,159.32,-15.1,-21.5,72,SSE,0,1,29.5,0,0
2013-02-12 06:45:00,167,-14.8,-21.2,72,SSE,1,2,29.5,0,0
2013-02-12 06:50:00,163.07,-14.8,-20.9,73,SSE,1,1,29.5,0,0
2013-02-12 06:55:00,162.81,-14.3,-20.5,73,SSE,0,1,29.5,0,0
2013-02-12 07:05:00,165.41,-14,-20.2,73,SSE,0,1,29.5,0,0
2013-02-12 07:10:00,174.86,-14,-20.2,73,SSE,0,1,29.5,0,0
2013-02-12 07:20:00,180.01,-13.8,-20,73,SSE,1,1,29.5,0,0
2013-02-12 07:30:00,173.77,-12.2,-18.2,74,NE,2,2,29.5,0,0
2013-02-12 07:40:00,175.11,-11.7,-17.7,74,NE,3,3,29.5,0,0
2013-02-12 07:50:00,178.39,-10.3,-16,75,NE,3,3,29.49,0,0
2013-02-12 07:55:00,179.29,-9.1,-14.4,77,NE,2,3,29.49,0,0
2013-02-12 08:05:00,181.09,-8.4,-13.9,76,NE,0,1,29.49,0,0
2013-02-12 08:10:00,185.03,-8.2,-13.5,77,NE,0,0,29.49,0,0
2013-02-12 08:20:00,185.14,-7.9,-13.2,77,NE,0,0,29.5,0,0
2013-02-12 08:30:00,183.57,-7.7,-13.3,76,NNE,1,1,29.5,0,0
2013-02-12 08:40:00,181.51,-5.6,-10.7,78,NNE,1,1,29.5,0,0
2013-02-12 08:50:00,184.81,-3.9,-8.8,79,SE,6,8,29.49,0,0
2013-02-12 08:55:00,182.81,-4.1,-9.2,78,SE,7,8,29.49,0,0
2013-02-12 09:05:00,184.1,-3.9,-9,78,SE,9,11,29.5,0,0
2013-02-12 09:10:00,183.26,-3.5,-8.4,79,SE,9,11,29.5,0,0
2013-02-12 09:20:00,186.99,-3.1,-8.3,78,SSE,11,11,29.5,0,0
2013-02-12 09:25:00,187.43,-3.3,-8.4,78,ESE,10,11,29.5,0,0
2013-02-12 09:35:00,190.03,-3.7,-8.8,78,ESE,8,9,29.5,0,0
2013-02-12 09:45:00,194.58,-3.5,-8.9,77,East,6,7,29.5,0,0
2013-02-12 09:55:00,192.9,-3.3,-8.7,77,ESE,4,7,29.5,0,0
2013-02-12 10:05:00,196.86,-2.6,-8,77,SE,5,5,29.5,0,0
2013-02-12 10:15:00,195.1,-2.6,-8.3,76,ESE,5,5,29.5,0,0
2013-02-12 10:25:00,198.25,-2.6,-8.3,76,SE,6,7,29.5,0,0
2013-02-12 10:35:00,196.09,-2.2,-8.2,75,SE,10,11,29.5,0,0
2013-02-12 10:45:00,196.22,-2,-8,75,SE,9,11,29.51,0,0
2013-02-12 10:50:00,192.59,-1.8,-7.8,75,SE,9,9,29.51,0,0
2013-02-12 11:00:00,192.8,-1.4,-7.4,75,ESE,6,6,29.5,0,0
2013-02-12 11:10:00,193.49,-1,-6.7,76,ESE,3,3,29.5,0,0
2013-02-12 11:20:00,198.28,-0.2,-6.2,75,SE,4,4,29.5,0,0
2013-02-12 11:30:00,196.71,0.5,-5.6,75,SE,6,8,29.5,0,0
2013-02-12 11:40:00,196.58,0.5,-6.1,73,SE,6,7,29.5,0,0
2013-02-12 11:50:00,194.02,0.7,-6.2,72,SE,5,7,29.5,0,0
2013-02-12 12:00:00,193.05,0.9,-6.3,71,SSE,8,8,29.5,0,0
2013-02-12 12:10:00,189.55,0.9,-6.3,71,East,4,6,29.5,0,0
2013-02-12 12:20:00,195.03,0,-7.5,70,East,5,5,29.5,0,0
2013-02-12 12:30:00,193.45,0,-7.2,71,SE,5,5,29.5,0,0
2013-02-12 12:40:00,189.34,0.9,-6.9,69,East,6,6,29.5,0,0
2013-02-12 12:50:00,192.01,0.5,-7.3,69,NE,6,6,29.49,0,0
2013-02-12 12:55:00,193.49,0,-7.2,71,NE,8,8,29.49,0,0
2013-02-12 13:05:00,194.7,0.5,-6.7,71,SE,3,6,29.49,0,0
2013-02-12 13:15:00,192.18,0.7,-6.5,71,ESE,7,7,29.47,0,0
2013-02-12 13:25:00,187.96,1.1,-6.1,71,ESE,10,13,29.47,0,0
2013-02-12 13:35:00,194.67,2.4,-5.5,69,ESE,9,10,29.46,0,0
2013-02-12 13:45:00,192.11,1.5,-6,70,ESE,10,14,29.47,0,0
2013-02-12 13:50:00,191.35,1.3,-6.2,70,SE,11,13,29.47,0,0
2013-02-12 14:00:00,190,1.7,-5.8,70,East,12,14,29.46,0,0
2013-02-12 14:10:00,184.66,1.7,-5.8,70,SE,13,17,29.46,0,0
2013-02-12 14:20:00,185.63,2.6,-5,70,SE,13,13,29.45,0,0
2013-02-12 14:30:00,184.91,1.8,-5.4,71,East,10,16,29.44,0,0
2013-02-12 14:35:00,184.54,1.8,-5.2,72,NE,11,16,29.44,0,0
2013-02-12 14:45:00,187.27,4.5,-2.3,73,SE,9,11,29.43,0,0
2013-02-12 14:50:00,184.99,5.4,-2.3,70,SE,10,11,29.43,0,0
2013-02-12 14:55:00,187,5.2,-2.5,70,ESE,13,20,29.43,0,0
2013-02-12 15:05:00,189,5.2,-2.5,70,ESE,15,21,29.42,0,0
2013-02-12 15:15:00,191.2,3.9,-2.8,73,ESE,15,20,29.42,0,0
2013-02-12 15:20:00,195.09,3.7,-3,73,East,15,15,29.42,0,0
2013-02-12 15:30:00,202.26,5.4,-1.4,73,SE,15,19,29.41,0,0
2013-02-12 15:40:00,196.98,6.5,-0.6,72,ESE,16,19,29.41,0,0
2013-02-12 15:45:00,197.26,7,-0.1,72,SE,16,19,29.4,0,0
2013-02-12 15:55:00,201.57,7.2,-0.2,71,SE,16,16,29.4,0,0
2013-02-12 16:05:00,204.56,7.9,-0.2,69,SE,17,21,29.39,0,0
2013-02-12 16:15:00,200.88,8.4,0.3,69,SE,15,17,29.4,0,0
2013-02-12 16:25:00,199.27,8.4,0.3,69,SSE,15,15,29.4,0,0
2013-02-12 16:35:00,197.05,8.3,0.5,70,SSE,16,19,29.4,0,0
2013-02-12 16:45:00,197.32,8.4,0.3,69,SSE,17,17,29.39,0,0
2013-02-12 16:50:00,195.02,8.4,0.3,69,SSE,18,19,29.39,0,0
2013-02-12 17:00:00,196.57,8.4,0.3,69,SSE,17,19,29.39,0,0
2013-02-12 17:10:00,189.64,8.4,0.3,69,SSE,16,16,29.39,0,0
2013-02-12 17:15:00,191.51,8.4,0.3,69,SSE,14,18,29.4,0,0
2013-02-12 17:25:00,195.82,8.3,0.8,71,SSE,15,15,29.4,0,0
2013-02-12 17:30:00,196.38,8.3,0.8,71,SSE,15,15,29.4,0,0
2013-02-12 17:40:00,192.4,8.3,1.1,72,SSE,15,15,29.4,0,0
2013-02-12 17:45:00,189.04,8.3,1.4,73,SSE,13,15,29.4,0,0
2013-02-12 17:55:00,192.32,8.1,1.2,73,SSE,15,16,29.4,0,0
2013-02-12 18:05:00,193.09,7.9,1.6,75,SSE,16,17,29.4,0,0
2013-02-12 18:15:00,195.8,7.7,2.3,78,SSE,14,17,29.4,0,0
2013-02-12 18:25:00,195.65,7.7,2.5,79,SSE,16,16,29.4,0,0
2013-02-12 18:30:00,188.36,7.7,2.5,79,SSE,15,17,29.39,0,0
2013-02-12 18:40:00,193.67,7.7,3.1,81,SSE,16,16,29.39,0,0
2013-02-12 18:45:00,196.65,7.7,3.4,82,SSE,17,17,29.39,0,0
2013-02-12 18:55:00,193.96,7.9,3.8,83,SSE,16,19,29.39,0,0
2013-02-12 19:00:00,192.75,8.3,4.2,83,SSE,16,18,29.4,0,0
2013-02-12 19:10:00,194.35,8.6,4.8,84,SSE,16,18,29.4,0,0
2013-02-12 19:15:00,198.08,8.6,4.8,84,SSE,15,18,29.4,0,0
2013-02-12 19:25:00,199.66,8.8,5,84,SSE,16,17,29.4,0,0
2013-02-12 19:35:00,200.81,9.2,5.3,84,South,14,16,29.41,0,0
2013-02-12 19:40:00,202.2,9.5,5.9,85,SSE,15,15,29.41,0,0
2013-02-12 19:50:00,200.38,9.5,5.9,85,SSE,15,15,29.41,0,0
2013-02-12 20:00:00,193.25,10,6.4,85,SSE,17,17,29.41,0,0
2013-02-12 20:10:00,188.5,10.2,6.8,86,SSE,19,19,29.41,0,0
2013-02-12 20:15:00,193.82,10.2,6.8,86,SSE,18,19,29.41,0,0
2013-02-12 20:20:00,199.62,10.2,6.8,86,SSE,17,17,29.41,0,0
2013-02-12 20:25:00,197.14,10,6.6,86,SSE,16,17,29.41,0,0
2013-02-12 20:30:00,196.54,10.4,7,86,SSE,15,16,29.41,0,0
2013-02-12 20:40:00,191.89,10.7,7.3,86,SSE,16,16,29.41,0,0
2013-02-12 20:45:00,195.44,10.7,7.3,86,SSE,15,16,29.42,0,0
2013-02-12 20:55:00,188.66,11.2,7.8,86,South,15,15,29.42,0,0
2013-02-12 21:05:00,185.36,11.4,8,86,SSE,17,17,29.42,0,0
2013-02-12 21:10:00,178.68,11.1,7.7,86,South,17,18,29.42,0,0
2013-02-12 21:15:00,188.4,10.7,7.1,85,SW,16,18,29.43,0,0
2013-02-12 21:25:00,181.69,8.8,5,84,SSW,9,13,29.43,0,0
2013-02-12 21:35:00,180.59,7.2,3.4,84,SSW,6,7,29.44,0,0
2013-02-12 21:45:00,186.04,6.1,2.3,84,South,5,6,29.45,0,0
2013-02-12 21:54:00,186.3,5.4,1.6,84,South,5,5,29.45,0,0
2013-02-12 22:00:00,183.56,5.2,1.4,84,South,5,5,29.46,0,0
2013-02-12 22:05:00,183.7,4.8,0.8,83,South,4,5,29.46,0,0
2013-02-12 22:14:00,181.4,4.3,0.5,84,South,2,3,29.47,0,0
2013-02-12 22:24:00,177.63,4.1,0.1,83,South,1,1,29.47,0,0
2013-02-12 22:29:00,178.01,3.7,-0.3,83,South,1,1,29.47,0,0
2013-02-12 22:39:00,175.59,3.4,-0.6,83,South,0,0,29.47,0,0
2013-02-12 22:49:00,175.87,1.8,-2.7,81,South,0,1,29.47,0,0
2013-02-12 22:59:00,172.42,0.3,-3.9,82,South,1,1,29.48,0,0
2013-02-12 23:05:00,175.47,0.5,-3.7,82,South,1,1,29.48,0,0
2013-02-12 23:10:00,167.46,0.5,-4,81,South,1,1,29.48,0,0
2013-02-12 23:20:00,167.05,0.1,-4.3,81,South,0,1,29.48,0,0
2013-02-12 23:25:00,161.43,0.9,-3.1,83,South,1,1,29.48,0,0
2013-02-12 23:35:00,163.5,0.1,-4.3,81,South,0,1,29.49,0,0
2013-02-12 23:45:00,165.18,-0.4,-5.1,80,South,0,0,29.49,0,0
2013-02-12 23:55:00,165.94,-1,-5.4,81,South,0,0,29.49,0,0
2013-02-13 00:05:00,162.5,-1,-5.4,81,South,0,0,29.5,0,0
2013-02-13 00:10:00,158.63,-0.8,-5.2,81,South,0,0,29.5,0,0
2013-02-13 00:20:00,160.33,0.3,-3.6,83,South,0,2,29.5,0,0
2013-02-13 00:30:00,154.45,1.7,-2.3,83,South,0,0,29.5,0,0
2013-02-13 00:40:00,152.7,1.7,-2.5,82,South,0,0,29.5,0,0
2013-02-13 00:45:00,158.32,2.2,-1.8,83,South,0,0,29.51,0,0
2013-02-13 00:55:00,158.27,2.6,-1.4,83,South,0,0,29.51,0,0
2013-02-13 01:00:00,155.81,2.2,-2,82,South,0,0,29.51,0,0
2013-02-13 01:10:00,157.21,1.8,-2.7,81,South,0,0,29.51,0,0
2013-02-13 01:20:00,157.87,1.1,-3.4,81,South,0,0,29.51,0,0
2013-02-13 01:25:00,161.83,1.1,-3.4,81,South,0,0,29.51,0,0
2013-02-13 01:35:00,158.75,1.3,-2.9,82,South,0,0,29.52,0,0
2013-02-13 01:44:00,157.44,1.7,-2.5,82,South,0,0,29.52,0,0
2013-02-13 01:54:00,156.29,2.2,-1.8,83,South,0,0,29.52,0,0
2013-02-13 02:05:00,152.66,2.6,-1.4,83,South,0,0,29.53,0,0
2013-02-13 02:10:00,148.69,3,-1,83,South,0,0,29.53,0,0
2013-02-13 02:20:00,153.28,4.1,0.3,84,South,1,2,29.52,0,0
2013-02-13 02:25:00,154.67,4.5,0.7,84,SSE,1,2,29.52,0,0
2013-02-13 02:35:00,153.06,4.5,0.7,84,SSE,0,1,29.53,0,0
2013-02-13 02:45:00,145.82,4.5,0.5,83,SSE,1,2,29.53,0,0
2013-02-13 02:50:00,147.05,4.5,0.7,84,SE,2,2,29.53,0,0
2013-02-13 02:55:00,152.06,4.5,0.5,83,SE,2,2,29.53,0,0
2013-02-13 03:05:00,149.68,4.7,0.9,84,ESE,2,2,29.52,0,0
2013-02-13 03:15:00,145.08,4.8,1,84,ESE,0,1,29.52,0,0
2013-02-13 03:25:00,195,5,1.2,84,ESE,0,0,29.52,0,0
2013-02-13 03:30:00,195,5.4,1.6,84,ESE,1,3,29.52,0,0
2013-02-13 03:40:00,195,6.3,2.5,84,ESE,2,3,29.52,0,0
2013-02-13 03:50:00,195,6.3,2.5,84,NE,3,3,29.53,0,0
2013-02-13 04:00:00,195,5.8,2,84,NE,2,2,29.53,0,0
2013-02-13 04:05:00,195,6.1,2.3,84,NE,2,2,29.53,0,0
2013-02-13 04:15:00,193,6.5,2.7,84,ENE,2,2,29.53,0,0
2013-02-13 04:24:00,193,7,3.2,84,East,2,2,29.53,0,0
2013-02-13 04:35:00,193,6.9,3.1,84,East,2,3,29.53,0,0
2013-02-13 04:44:00,196,6.7,2.9,84,ENE,3,3,29.53,0,0
2013-02-13 04:54:00,196,6.9,3.1,84,ENE,3,3,29.53,0,0
2013-02-13 05:05:00,193,5.8,1.5,82,ENE,3,3,29.52,0,0
2013-02-13 05:10:00,193,6,2.2,84,ENE,2,2,29.52,0,0
2013-02-13 05:20:00,193,4.8,0.5,82,ENE,1,7,29.52,0,0
2013-02-13 05:30:00,193,7.6,3.8,84,East,3,3,29.51,0,0
2013-02-13 05:40:00,191,8.1,4,83,East,4,4,29.51,0,0
2013-02-13 05:50:00,191,7.9,3.5,82,East,3,3,29.51,0,0
2013-02-13 05:55:00,191,7.7,3.4,82,ENE,2,3,29.51,0,0
2013-02-13 06:05:00,191,7.7,3.4,82,NE,2,2,29.5,0,0
2013-02-13 06:14:00,190,7.7,3.4,82,East,6,10,29.5,0,0
2013-02-13 06:20:00,190,7.4,2.8,81,ENE,5,5,29.5,0,0
2013-02-13 06:30:00,190,6.5,1.9,81,ENE,1,2,29.51,0,0
2013-02-13 06:39:00,191,6.5,1.9,81,East,2,2,29.51,0,0
2013-02-13 06:49:00,191,6.3,1.7,81,East,1,1,29.5,0,0
2013-02-13 06:55:00,188,5,-0.4,78,East,0,1,29.5,0,0
2013-02-13 07:04:00,188,3.7,-0.8,81,East,0,0,29.5,0,0
2013-02-13 07:09:00,188,3.9,-0.4,82,East,0,0,29.5,0,0
2013-02-13 07:19:00,188,3.5,-1,81,East,0,0,29.5,0,0
2013-02-13 07:29:00,191,5.2,1.4,84,East,1,2,29.5,0,0
2013-02-13 07:39:00,191,6,1.7,82,East,0,0,29.5,0,0
2013-02-13 07:45:00,191,6,1.7,82,East,0,0,29.49,0,0
2013-02-13 07:55:00,191,7,2.7,82,East,1,1,29.49,0,0
2013-02-13 08:05:00,191,7.4,2.8,81,East,0,1,29.49,0,0
2013-02-13 08:15:00,191,7.6,3,81,East,0,0,29.49,0,0
2013-02-13 08:24:00,192,7.6,3,81,East,0,1,29.49,0,0
2013-02-13 08:34:00,192,8.8,4.4,82,ENE,1,3,29.49,0,0
2013-02-13 08:40:00,192,9.5,4.6,80,NE,2,4,29.49,0,0
2013-02-13 08:50:00,192,10.9,5.4,78,ENE,4,7,29.48,0,0
2013-02-13 09:00:00,190,10.9,5.1,77,East,4,4,29.47,0,0
2013-02-13 09:09:00,191.49,10.7,4.9,77,ENE,2,4,29.47,0,0
2013-02-13 09:14:00,187.84,10.5,4.7,77,ENE,2,4,29.47,0,0
2013-02-13 09:20:00,187.81,10.7,5.2,78,ENE,2,2,29.47,0,0
2013-02-13 09:29:00,189.87,11.2,6,79,ENE,3,3,29.47,0,0
2013-02-13 09:39:00,187.81,11.4,6.7,81,East,3,6,29.47,0,0
2013-02-13 09:45:00,190.46,11.7,6.7,80,East,4,6,29.47,0,0
2013-02-13 09:54:00,190.78,11.7,6.7,80,ESE,8,11,29.47,0,0
2013-02-13 10:04:00,195.43,11.7,6.7,80,SE,10,10,29.47,0,0
2013-02-13 10:14:00,198.56,11.7,6.7,80,ESE,9,13,29.47,0,0
2013-02-13 10:24:00,197.4,11.6,7.2,82,ESE,8,12,29.47,0,0
2013-02-13 10:34:00,195.23,11.6,7.4,83,ESE,7,8,29.47,0,0
2013-02-13 10:44:00,199.52,11.7,7.5,83,ESE,8,12,29.46,0,0
2013-02-13 10:50:00,194.49,11.7,7.5,83,ESE,9,13,29.46,0,0
2013-02-13 11:00:00,193.81,11.7,7.3,82,ESE,12,12,29.45,0,0
2013-02-13 11:10:00,193.62,11.9,7.5,82,ESE,12,12,29.45,0,0
2013-02-13 11:20:00,203.58,12.1,7.7,82,ESE,13,14,29.45,0,0
2013-02-13 11:30:00,201.85,12.3,7.6,81,ESE,11,11,29.45,0,0
2013-02-13 11:39:00,203.72,12.3,7.6,81,ESE,9,9,29.45,0,0
2013-02-13 11:45:00,198.46,12.4,7.7,81,ESE,10,11,29.45,0,0
2013-02-13 11:55:00,197.84,12.6,7.9,81,ESE,11,11,29.45,0,0
2013-02-13 12:04:00,200.89,12.8,7.8,80,ESE,11,13,29.44,0,0
2013-02-13 12:09:00,201.36,12.8,7.8,80,ESE,11,11,29.44,0,0
2013-02-13 12:19:00,196.53,12.9,8.2,81,ESE,9,9,29.44,0,0
2013-02-13 12:29:00,195.7,13.1,8.6,82,East,9,12,29.44,0,0
2013-02-13 12:39:00,196.97,13.3,8.8,82,ESE,9,9,29.44,0,0
2013-02-13 12:49:00,191.19,14,9.5,82,ESE,7,9,29.43,0,0
2013-02-13 12:59:00,191.75,14.1,9.3,81,ESE,8,8,29.44,0,0
2013-02-13 13:09:00,200.77,14.1,9.3,81,ESE,8,11,29.44,0,0
2013-02-13 13:19:00,201.28,14.3,9.5,81,SE,8,9,29.43,0,0
2013-02-13 13:29:00,201.15,14.3,9.5,81,ESE,8,8,29.43,0,0
2013-02-13 13:35:00,207.95,14.1,9.3,81,ESE,8,8,29.43,0,0
2013-02-13 13:44:00,203.55,14.3,9.5,81,ESE,8,11,29.43,0,0
2013-02-13 13:49:00,199.92,14.3,9.5,81,ESE,9,12,29.43,0,0
2013-02-13 13:54:00,201.11,14.6,9.8,81,SE,10,13,29.43,0,0
2013-02-13 14:00:00,203.65,14.6,9.8,81,SE,10,10,29.42,0,0
2013-02-13 14:09:00,201.36,14.8,9.7,80,ESE,7,10,29.42,0,0
2013-02-13 14:19:00,203.11,14.8,10,81,East,7,7,29.42,0,0
2013-02-13 14:25:00,198.58,14.8,10,81,East,6,7,29.42,0,0
2013-02-13 14:34:00,191.61,14.9,10.1,81,ENE,5,8,29.42,0,0
2013-02-13 14:39:00,197.53,15.1,10.3,81,East,5,6,29.42,0,0
2013-02-13 14:50:00,201.8,14.9,9.8,80,East,7,10,29.42,0,0
2013-02-13 14:59:00,198.32,15.1,10.3,81,ESE,6,6,29.42,0,0
2013-02-13 15:04:00,200.03,15.4,10.6,81,East,6,6,29.42,0,0
2013-02-13 15:15:00,197.19,16.4,12.4,84,SE,3,7,29.42,0,0
2013-02-13 15:25:00,193.45,17.5,12.9,82,SE,7,11,29.42,0,0
2013-02-13 15:35:00,196.14,17.8,13.2,82,SE,8,12,29.41,0,0
2013-02-13 15:44:00,196.3,18.1,13.8,83,SE,10,16,29.4,0,0
2013-02-13 15:49:00,199.24,18.1,14.1,84,SE,14,17,29.4,0,0
2013-02-13 15:59:00,197.85,18,14,84,SE,17,19,29.4,0,0
2013-02-13 16:05:00,191.84,18,14.3,85,SSE,17,20,29.4,0,0
2013-02-13 16:15:00,191.61,18,14.8,87,SSE,18,21,29.4,0,0
2013-02-13 16:25:00,191.15,17.8,14.8,88,SSE,18,20,29.4,0,0
2013-02-13 16:35:00,199.77,18,15,88,SSE,18,25,29.39,0,0
2013-02-13 16:45:00,189.17,18,15,88,SSE,18,21,29.39,0,0
2013-02-13 16:55:00,196.5,18.1,15.4,89,SSE,18,18,29.39,0,0
2013-02-13 17:05:00,194.11,18.4,15.7,89,SSE,17,18,29.4,0,0
2013-02-13 17:15:00,189.58,18.4,15.7,89,SSE,16,20,29.39,0,0
2013-02-13 17:24:00,189.41,18.8,16.4,90,SSE,15,16,29.39,0,0
2013-02-13 17:34:00,192.95,19.9,17.4,90,SSE,21,24,29.39,0,0
2013-02-13 17:44:00,195.01,19.7,17.2,90,SSE,23,28,29.39,0,0
2013-02-13 17:54:00,194.76,19.5,17,90,SSE,25,29,29.39,0,0
2013-02-13 18:04:00,198.13,18.8,16.1,89,South,21,25,29.39,0,0
2013-02-13 18:15:00,196.26,18.3,15.6,89,South,18,20,29.4,0,0
2013-02-13 18:25:00,204.19,18.1,15.4,89,South,16,17,29.4,0,0
